Date,Time,Nitric oxide,Nitrogen dioxide,Nitrogen oxides as nitrogen dioxide,Carbon monoxide,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Modelled Wind Direction,Modelled Wind Speed,Modelled Temperature
2020/9/13,23:00:00,1.98776,24.07229,27.12014,0.186553,9.775,6.014,198.2,2.7,12.7
2020/9/13,24:00:00,1.62931,18.7961,21.29434,0.186553,10.5,6.344,206.2,2.7,12
2020/9/14,1:00:00,0.82574,15.81406,17.08017,0.104259,8.45,5.354,248.4,1.7,12.6
2020/9/14,2:00:00,0.47806,9.51509,10.2481,0.076822,6.275,4.127,251.6,1.6,11.7
2020/9/14,3:00:00,1.01044,14.02378,15.5731,0.085053,6.55,4.292,261.5,2.1,12.1
2020/9/14,4:00:00,2.96613,23.08169,27.62969,0.098771,8.025,4.882,254.6,2.1,12.2
2020/9/14,5:00:00,12.90756,39.73811,59.52942,0.145413,8.15,4.811,247.6,2,11.7
2020/9/14,6:00:00,36.99515,44.29909,101.02419,0.181081,8.225,5.189,238.5,1.5,11.4
2020/9/14,7:00:00,82.53015,48.37658,174.92105,0.227722,13.15,6.533,233.9,0.8,11.3
2020/9/14,8:00:00,63.20141,46.96786,143.87533,0.222235,16.525,7.925,250.7,0.7,11.4
2020/9/14,9:00:00,32.49706,39.7423,89.57043,0.153644,18.45,6.816,211.6,0.6,12
2020/9/14,10:00:00,23.82683,35.5544,72.08837,0.104259,17.725,6.627,187.3,0.4,12.4
2020/9/14,11:00:00,22.00152,34.63573,68.37092,0.126207,20.1,7.429,207.4,0.3,13.4
2020/9/14,12:00:00,20.37178,29.54902,60.78532,0.104259,24.025,8.113,126,1,15.8
2020/9/14,13:00:00,12.45123,33.0029,52.09452,0.109746,19.825,6.792,135.7,2,18.2
2020/9/14,14:00:00,7.79017,23.17007,35.11482,0.093284,13.275,5.495,143.9,2.3,18.5
2020/9/14,15:00:00,7.49681,26.23213,37.72708,0.085053,16.8,5.708,151.9,2.2,18.9
2020/9/14,16:00:00,4.46549,23.74661,30.5936,0.074078,15.4,4.906,158.8,2.2,19.2
2020/9/14,17:00:00,4.56328,32.13676,39.13369,0.087797,11.65,4.717,142.2,2.1,18.8
2020/9/14,18:00:00,4.40031,44.19206,50.9391,0.068591,12.475,5.212,100.7,2.2,16.4
2020/9/14,19:00:00,3.1943,63.27213,68.16998,0.137182,15.5,7.429,85.2,2.5,14.6
2020/9/14,20:00:00,11.63636,78.00774,95.8499,0.23321,19.55,9.599,74.2,2.1,13.2
2020/9/14,21:00:00,35.00687,86.88332,140.55977,0.419778,23.325,12.311,85,2.2,12.7
2020/9/14,22:00:00,40.12426,78.48417,140.00717,0.4966,29.825,18.939,92,1.3,13.1
2020/9/14,23:00:00,40.90653,66.38353,129.106,0.449957,27.45,18.278,83.4,1,12.7
2020/9/14,24:00:00,38.16857,56.81708,115.3414,0.463676,28.025,19.41,51.5,1.3,12.2
2020/9/15,1:00:00,34.86404,46.23679,99.69424,0.296339,24.5,15.967,300.8,1,12.4
2020/9/15,2:00:00,22.64858,39.37335,74.10069,0.292681,24.2,17.406,317.7,2,11.2
2020/9/15,3:00:00,16.6604,34.35135,59.89694,0.194816,21.175,14.929,0.5,2,10.3
2020/9/15,4:00:00,17.47549,33.05131,59.84669,0.211279,23.85,17.052,33,1.7,9.8
2020/9/15,5:00:00,20.312,30.25979,61.40441,0.172864,20.85,14.717,332.7,1.9,9.4
2020/9/15,6:00:00,40.78701,30.57239,93.1116,0.167377,20.825,13.939,350.6,1.8,9.3
2020/9/15,7:00:00,79.12876,41.98054,163.30961,0.208535,28.525,16.179,18.5,1.6,10.1
2020/9/15,8:00:00,71.1735,43.42512,152.5563,0.277132,31.575,17.925,31,1.1,10.6
2020/9/15,9:00:00,33.77725,46.2952,98.08626,0.192072,34.55,20.071,1.1,0.8,11.1
2020/9/15,10:00:00,34.2337,55.14265,107.6336,0.126219,38.775,22.618,106.4,0.4,14.5
2020/9/15,11:00:00,35.37483,64.95025,119.19089,0.142682,48.075,23.349,94.1,0.8,16.5
2020/9/15,12:00:00,17.86673,53.90779,81.30306,0.09878,36.6,15.307,100.3,1,18.4
2020/9/15,13:00:00,13.13922,51.45846,71.60498,0.093292,35.075,14.481,70.4,1.3,19
2020/9/15,14:00:00,8.96597,46.09906,59.84669,0.071341,41.15,16.156,83.2,1.1,19.4
2020/9/15,15:00:00,8.15088,48.50458,61.00242,0.093292,39.15,15.283,148.3,0.9,20.3
2020/9/15,16:00:00,8.99857,61.3248,75.12242,0.216767,36.225,13.915,170.4,1.1,20.8
2020/9/15,17:00:00,12.68277,79.49385,98.9405,0.334753,33.475,13.821,163.2,1.7,19.4
2020/9/15,18:00:00,15.12804,86.24656,109.44256,0.334753,30.45,12.877,171.3,2,16.8
2020/9/15,19:00:00,44.406,112.4568,180.54506,0.592678,29.675,14.552,179.9,1.7,15.6
2020/9/15,20:00:00,3.52118,47.41275,52.81182,0.189328,27.05,15.236,320.7,1.9,14.9
2020/9/15,21:00:00,0.84769,27.09097,28.39075,0.071341,19.6,11.038,264,1.8,14.7
2020/9/15,22:00:00,0.71728,19.65307,20.75288,0.068597,16.775,10.637,310.9,2.8,14.5
2020/9/15,23:00:00,0.8803,20.1066,21.45637,0.068597,16.9,10.189,302.9,2.5,14.1
2020/9/15,24:00:00,0.68467,18.89908,19.9489,0.054878,15.35,10.047,298.9,2.3,13.2
2020/9/16,1:00:00,0.56528,14.41303,15.27978,0.175623,12.85,8.939,304.9,2.5,16.5
2020/9/16,2:00:00,0.5218,11.46396,12.26403,0.170135,13.7,9.693,334.1,2.4,16.2
2020/9/16,3:00:00,0.5218,10.55923,11.35931,0.161903,15.6,10.92,332.7,2,15.8
2020/9/16,4:00:00,0.75008,13.27521,14.42531,0.178367,21.625,15.66,16.3,2.8,15.8
2020/9/16,5:00:00,0.75008,10.76209,11.91219,0.170135,21.7,15.519,16,4.4,14.5
2020/9/16,6:00:00,1.3371,8.80649,10.85668,0.131718,21.15,15.425,17.3,4.8,13.6
2020/9/16,7:00:00,3.22861,12.44033,17.3908,0.112508,13.7,9.906,16.9,4.5,13.2
2020/9/16,8:00:00,4.95706,13.81108,21.41179,0.117997,13.325,8.349,24.9,4.4,13.2
2020/9/16,9:00:00,4.40265,11.19305,17.94368,0.10702,14.4,8.302,28.7,4.4,13.3
2020/9/16,10:00:00,3.78302,11.03737,16.83791,0.10702,13.85,7.901,29.3,4.3,13.7
2020/9/16,11:00:00,4.07653,11.59258,17.84316,0.10702,17.35,9.458,30.8,3.9,13.9
2020/9/16,12:00:00,3.68518,11.03659,16.68713,0.10702,17.975,9.033,37.5,3.9,14.4
2020/9/16,13:00:00,3.7504,10.83606,16.5866,0.10702,16.9,8.373,42.5,3.2,15.2
2020/9/16,14:00:00,3.35906,10.12929,15.27978,0.098788,16.6,8.467,55.3,3.8,15.4
2020/9/16,15:00:00,2.90249,11.03041,15.48083,0.10702,20.475,9.387,56.5,3.8,15
2020/9/16,16:00:00,3.22861,12.23929,17.18975,0.109764,16.175,7.476,59.3,3.8,14.1
2020/9/16,17:00:00,3.48951,12.64345,17.99395,0.101532,16.95,7.099,66.1,3.7,13.5
2020/9/16,18:00:00,1.23926,9.66018,11.56036,0.0933,15.8,7.028,63.2,2.8,13.4
2020/9/16,19:00:00,1.66322,11.62376,14.174,0.090556,14.15,6.109,64.6,3.3,13.2
2020/9/16,20:00:00,0.88053,9.4563,10.80642,0.087812,14.825,6.368,64.8,3.5,12.7
2020/9/16,21:00:00,0.5218,6.78955,7.58963,0.076835,13.025,5.613,68.7,3,12.5
2020/9/16,22:00:00,0.39135,5.78327,6.38333,0.074091,15.625,6.038,65.8,2.7,11.4
2020/9/16,23:00:00,0.32612,4.42567,4.92572,0.049395,14.075,5.991,53.8,2.5,10.7
2020/9/16,24:00:00,0.2609,3.67122,4.07126,0.052139,15.6,6.226,59.5,2.7,10.2
2020/9/17,1:00:00,0.17398,3.15199,3.41875,0.082331,14.45,5.943,17.3,2.2,8.6
2020/9/17,2:00:00,0.17398,2.95088,3.21765,0.085075,13.05,5.943,25.6,2.1,8
2020/9/17,3:00:00,0.13048,3.11813,3.3182,0.079586,14.175,5.849,40.9,2.1,8
2020/9/17,4:00:00,0.32621,5.73401,6.23419,0.087819,13.075,5.613,42.5,1.9,8.3
2020/9/17,5:00:00,1.72891,14.99583,17.64678,0.118007,13.55,5.637,70.1,1.9,8.5
2020/9/17,6:00:00,4.50168,24.46958,31.37206,0.142706,13.925,5.731,57.8,1.8,8.4
2020/9/17,7:00:00,10.07985,35.67486,51.13042,0.172894,14.075,6.014,68.5,2.2,8.6
2020/9/17,8:00:00,7.30708,24.34091,35.54494,0.15094,15.275,6.156,49.3,2.6,8.5
2020/9/17,9:00:00,5.937,18.19645,27.29972,0.120751,15.975,6.557,68.3,1.9,8.9
2020/9/17,10:00:00,3.06636,10.07937,14.78107,0.085075,16.725,7.241,73.1,1.9,9.9
2020/9/17,11:00:00,5.67603,15.4795,24.18263,0.085075,22.025,10.307,106.1,2.4,12.8
2020/9/17,12:00:00,5.54555,14.62378,23.12684,0.060375,23.875,11.439,109.6,3,14.9
2020/9/17,13:00:00,4.33858,12.40211,19.0545,0.071353,24.125,10.307,110.2,2.8,16.3
2020/9/17,14:00:00,4.14285,13.55691,19.90919,0.118007,23.9,10.613,116.4,3.2,17.3
2020/9/17,15:00:00,3.39257,12.54546,17.74733,0.148195,23.725,9.788,112.2,3.5,17.2
2020/9/17,16:00:00,3.81664,15.96756,21.81967,0.14545,22.7,9.127,112.7,3.5,16.6
2020/9/17,17:00:00,2.67491,17.81874,21.92022,0.134473,21.775,8.679,111.8,3.1,15.5
2020/9/17,18:00:00,1.07649,16.85088,18.50147,0.123496,19.5,7.925,107.6,2.6,13.6
2020/9/17,19:00:00,0.58718,17.7017,18.60202,0.12624,18.95,7.476,102.3,2.6,12.2
2020/9/17,20:00:00,1.27222,21.57834,23.52904,0.17015,20.35,7.901,95,2.5,11.2
2020/9/17,21:00:00,1.98987,27.01379,30.06489,0.156428,18.8,8.278,87.5,2.3,10.1
2020/9/17,22:00:00,0.84814,14.68722,15.98768,0.128984,18.5,8.137,91.4,2.5,9.8
2020/9/17,23:00:00,0.6198,12.67438,13.62473,0.115263,15.7,6.981,95.1,2.1,9.6
2020/9/17,24:00:00,1.79415,23.29184,26.04283,0.161917,15.825,8.09,84.5,1.9,9.8
2020/9/18,1:00:00,1.08765,15.96698,17.63469,0.124422,12.95,6.321,32.1,2,7.5
2020/9/18,2:00:00,0.65259,9.7277,10.72833,0.117102,10.575,4.528,50.7,2,7.3
2020/9/18,3:00:00,0.5547,10.06219,10.91272,0.109783,9.275,4.387,52.5,1.9,7.4
2020/9/18,4:00:00,0.45681,8.25101,8.95145,0.090571,8.65,4.009,46.4,2.5,7.4
2020/9/18,5:00:00,1.46833,11.9301,14.18151,0.104294,9.525,4.198,54,2.3,7.4
2020/9/18,6:00:00,4.17659,19.79659,26.20059,0.115272,8.375,4.104,37,2.4,7.5
2020/9/18,7:00:00,6.00384,24.23646,33.44221,0.139974,9.525,4.363,44,3,7.3
2020/9/18,8:00:00,6.0691,20.91789,30.22372,0.126251,9.475,3.962,41,3,7.2
2020/9/18,9:00:00,4.50288,14.36795,21.27227,0.082338,10.1,3.915,46.8,2.9,7.8
2020/9/18,10:00:00,3.7524,11.94814,17.70174,0.082338,10,3.939,49.6,2.9,8.9
2020/9/18,11:00:00,3.85029,14.06106,19.96475,0.087827,11.1,3.774,47.8,3.2,10.4
2020/9/18,12:00:00,3.88292,14.06131,20.01504,0.079593,11.55,4.151,61.8,3.3,12.4
2020/9/18,13:00:00,3.09981,8.82507,13.57804,0.07136,13.725,5.142,88.5,4.5,15.9
2020/9/18,14:00:00,3.03455,9.88062,14.53353,0.060381,13.05,4.67,87.1,4.9,16.2
2020/9/18,15:00:00,4.43762,13.41194,20.2162,0.06587,13.2,4.363,88.7,4.9,15.9
2020/9/18,16:00:00,3.85029,13.45759,19.36128,0.076849,11.6,3.844,83.4,4.8,15
2020/9/18,17:00:00,2.02303,10.72755,13.82949,0.079593,10.55,3.585,76,3.9,13.8
2020/9/18,18:00:00,1.92515,15.05163,18.00348,0.10155,11,3.75,68.4,3.4,12
2020/9/18,19:00:00,1.762,18.57058,21.27227,0.09606,10.4,3.632,68.5,3.9,11.2
2020/9/18,20:00:00,1.17467,14.19079,15.99192,0.10155,10.6,4.363,50.8,3.1,10.5
2020/9/18,21:00:00,0.97889,14.94358,16.44452,0.093316,9.8,4.528,49.7,3.4,10
2020/9/18,22:00:00,0.881,13.33356,14.6844,0.087827,8.625,3.774,46.8,3,9.5
2020/9/18,23:00:00,0.61996,10.26386,11.21446,0.06587,7.675,3.609,47.6,3.6,9.5
2020/9/18,24:00:00,0.35893,5.33348,5.88382,0.054892,7,3.231,52,3.4,9.8
2020/9/19,1:00:00,0.26111,3.75797,4.15833,0.065875,6.625,3.09,37.7,3.2,8.8
2020/9/19,2:00:00,0.17407,2.88538,3.15228,0.063131,7.325,3.042,47.6,3.8,9
2020/9/19,3:00:00,0.16319,2.01338,2.26361,0.046662,6.675,2.83,53.5,4.1,9.2
2020/9/19,4:00:00,0.16319,1.81217,2.0624,0.054897,6.625,2.83,47.6,4,9.3
2020/9/19,5:00:00,0.13055,2.16403,2.36421,0.049406,7.25,3.137,43.8,3.6,9.1
2020/9/19,6:00:00,0.48957,4.48078,5.23145,0.071365,7.675,3.325,41.2,3.9,9.1
2020/9/19,7:00:00,0.65276,6.19234,7.19324,0.076855,8.675,3.844,46.4,4.1,9.5
2020/9/19,8:00:00,1.46872,6.80242,9.05442,0.076855,8.625,3.868,47.4,4.2,11.3
2020/9/19,9:00:00,1.56664,5.09291,7.49505,0.065875,9.525,3.962,51.7,4.3,12.3
2020/9/19,10:00:00,2.05621,6.20343,9.35624,0.085089,9.775,4.434,67.7,4.7,13.8
2020/9/19,11:00:00,2.05621,5.34829,8.5011,0.076855,11.15,4.481,64.9,4.4,14.1
2020/9/19,12:00:00,2.05621,5.5998,8.75261,0.063131,11.325,4.458,67.1,4.4,14.4
2020/9/19,13:00:00,1.9583,5.74993,8.75261,0.071365,11.2,4.481,67.7,4.5,14.7
2020/9/19,14:00:00,2.08885,5.70066,8.90352,0.074111,10.65,4.363,65.9,4.6,14.8
2020/9/19,15:00:00,1.7951,6.10076,8.85322,0.076855,10.65,4.34,65,3.9,14.8
2020/9/19,16:00:00,1.76247,8.0623,10.76471,0.082345,11.725,4.67,63.3,3.9,14.5
2020/9/19,17:00:00,1.56664,8.06075,10.46289,0.0796,11.075,4.764,61.6,4.1,13.9
2020/9/19,18:00:00,1.17498,10.72368,12.52529,0.109792,11.525,5.472,58.4,3.7,12.3
2020/9/19,19:00:00,1.04442,11.779,13.38043,0.123517,11.45,5.991,46.9,3.7,11.5
2020/9/19,20:00:00,0.97915,8.55913,10.06047,0.104303,10.775,5.472,51,3.8,11.1
2020/9/19,21:00:00,0.84859,6.04298,7.34414,0.098814,9.05,5.047,59.7,4,11.8
2020/9/19,22:00:00,0.6854,4.58293,5.63386,0.0796,7.425,4.363,57.1,3.8,11.9
2020/9/19,23:00:00,0.78332,4.634,5.83507,0.071365,6.5,3.585,55.9,3.7,11.8
2020/9/19,24:00:00,0.81596,5.5397,6.79082,0.074111,6.05,3.302,55.9,4.1,11.7
2020/9/20,1:00:00,0.43529,4.09578,4.76322,0.074116,5.75,3.113,31.9,2.7,9.8
2020/9/20,2:00:00,0.39176,2.82077,3.42147,0.063136,5.4,3.042,32.8,3.4,9.7
2020/9/20,3:00:00,0.39176,3.27361,3.87431,0.065881,5.775,3.113,42.9,3.7,10.1
2020/9/20,4:00:00,0.13059,2.21492,2.41515,0.060392,5.8,3.137,49.2,3.7,10.4
2020/9/20,5:00:00,0.19588,2.61796,2.91831,0.060392,5.45,2.948,54.9,3.4,10.6
2020/9/20,6:00:00,0.32647,3.77625,4.27683,0.054901,4.65,2.429,67.7,3.4,11.2
2020/9/20,7:00:00,0.84882,8.00689,9.3084,0.068626,3.975,2.123,58.9,3.3,11.2
2020/9/20,8:00:00,0.65294,4.83546,5.83662,0.060392,2.95,1.509,65,3.1,11.5
2020/9/20,9:00:00,2.21999,9.32593,12.72986,0.085097,3.275,1.557,65.3,3.4,11.6
2020/9/20,10:00:00,2.18734,9.62756,12.98144,0.109803,2.65,1.321,70.3,3.4,11.9
2020/9/20,11:00:00,3.06881,10.28863,14.99407,0.090586,2.175,1.014,66.7,3.5,12.5
2020/9/20,12:00:00,1.99146,6.60708,9.66061,0.096077,2.025,0.967,66,3.6,12.9
2020/9/20,13:00:00,2.51381,8.02004,11.8745,0.087841,2.325,1.203,70.7,3.3,12.7
2020/9/20,14:00:00,2.7097,8.77632,12.93113,0.090586,4.175,2.075,76.8,3.3,13.6
2020/9/20,15:00:00,2.28529,7.56539,11.06945,0.085097,5.9,2.524,74.9,3,13.3
2020/9/20,16:00:00,2.21999,9.07435,12.47829,0.085097,5.2,2.5,78.1,2.7,12.9
2020/9/20,17:00:00,1.46911,7.91116,10.16377,0.104312,5.525,2.594,77,2.6,12.4
2020/9/20,18:00:00,1.17529,12.13536,13.93744,0.126273,7.525,3.278,73.2,2.6,12
2020/9/20,19:00:00,0.39176,14.1418,14.74249,0.120782,8.425,3.986,82,2.5,11.8
2020/9/20,20:00:00,0.71823,15.90542,17.0067,0.134507,9.75,5.024,92.6,2.3,11.6
2020/9/20,21:00:00,0.68559,15.50264,16.55385,0.118037,9.475,5.118,117.3,2.1,11.6
2020/9/20,22:00:00,0.35912,17.26111,17.81175,0.076862,14.125,9.882,137.9,2,11.3
2020/9/20,23:00:00,0.4897,18.52003,19.2709,0.076862,12.225,8.939,135.4,1.6,11
2020/9/20,24:00:00,0.84882,15.30266,16.60417,0.082352,11.875,7.948,136.3,1.5,8.9
2020/9/21,1:00:00,0.26124,8.99417,9.39474,0.080529,13.3,9.859,300,1.2,7.1
2020/9/21,2:00:00,0.26124,10.80602,11.20659,0.237925,20.175,15.495,261.1,0.4,6.8
2020/9/21,3:00:00,0.2939,11.32634,11.77698,0.200405,19.175,14.741,295.1,0.8,5.9
2020/9/21,4:00:00,0.8817,22.50401,23.85594,0.172954,20.75,16.179,248.1,0.9,6.2
2020/9/21,5:00:00,10.18855,35.15972,50.78194,0.23335,20.75,16.321,284.1,1.2,6.6
2020/9/21,6:00:00,41.01545,41.34185,104.23132,0.241585,23.3,17.665,254.7,1,6.6
2020/9/21,7:00:00,45.84848,45.00368,115.30369,0.252566,26.25,17.429,229.9,1.3,7.1
2020/9/21,8:00:00,89.14981,57.47473,194.1692,0.291,34.75,19.01,263.3,1.4,7.7
2020/9/21,9:00:00,87.35375,60.07766,194.01822,0.329435,59.35,21.486,221.7,1.3,8.7
2020/9/21,10:00:00,9.92731,23.12903,38.35068,0.156481,20.975,10.495,219.8,1.5,10
2020/9/21,11:00:00,5.61677,17.05553,25.66778,0.10432,20.175,10.377,238.7,1.6,12
2020/9/21,12:00:00,4.89834,16.09361,23.60429,0.074122,19.8,10.991,272.2,1.6,15.6
2020/9/21,13:00:00,4.70241,17.75292,24.96317,0.087849,18.45,10.142,281.3,2.6,17.6
2020/9/21,14:00:00,5.94332,24.05383,33.1668,0.107066,18.825,10.071,273.7,2.9,17.9
2020/9/21,15:00:00,4.31054,19.31002,25.91942,0.09883,18.775,9.198,277.3,2.9,17.6
2020/9/21,16:00:00,5.02896,24.60024,32.31121,0.118048,16.725,8.396,277.6,2.7,17
2020/9/21,17:00:00,4.14726,30.23012,36.58917,0.14001,16.525,8.609,273.9,2.2,15.7
2020/9/21,18:00:00,3.52681,36.96931,42.377,0.170208,18.6,10.071,256.9,1.9,13.3
2020/9/21,19:00:00,2.31855,32.78247,36.33752,0.203152,20.075,12.429,229.1,1.8,11.9
2020/9/21,20:00:00,1.43685,29.00083,31.20397,0.186679,21.625,13.962,222.5,1.7,10.8
2020/9/21,21:00:00,1.60013,22.50968,24.96317,0.178444,23.3,16.486,205.9,1.7,10
2020/9/21,22:00:00,1.50216,20.84805,23.15133,0.172954,23.6,16.863,204.4,1.9,9.3
2020/9/21,23:00:00,1.33888,19.53821,21.59113,0.148246,20.725,14.764,210.4,1.6,8.8
2020/9/21,24:00:00,1.43685,22.45807,24.6612,0.137264,21.35,14.528,207.4,1.4,8.7
2020/9/22,1:00:00,1.17592,18.80373,20.60678,0.074129,22.525,15.59,257.9,2,10.2
2020/9/22,2:00:00,0.47908,10.74347,11.47804,0.057656,19.5,14.104,251.4,2.2,10.3
2020/9/22,3:00:00,0.48996,10.47506,11.22633,0.046674,17.025,12.594,258.2,1.9,10.9
2020/9/22,4:00:00,1.17592,21.90818,23.71122,0.068638,19.075,13.797,238,1.8,11
2020/9/22,5:00:00,5.09563,27.62778,35.44097,0.093348,20.05,14.434,239.5,1.8,11.1
2020/9/22,6:00:00,28.41793,47.64668,91.22023,0.164731,19.575,14.552,243.7,2.2,11.6
2020/9/22,7:00:00,47.55921,60.83637,133.75947,0.216896,24.75,16.25,235,2.1,11.9
2020/9/22,8:00:00,59.57966,58.36376,149.71797,0.230623,33.975,19.198,225.2,2.5,13
2020/9/22,9:00:00,72.22074,68.63265,179.36958,0.271807,42.725,23.467,208.5,2.8,14.6
2020/9/22,10:00:00,18.48799,45.60497,73.95283,0.131785,40.6,23.255,221.4,3.1,18
2020/9/22,11:00:00,11.10586,39.50565,56.53439,0.131785,35.65,20.165,237.9,4.2,19.9
2020/9/22,12:00:00,4.40968,21.37993,28.14134,0.093348,32.9,14.599,241,4.8,20.4
2020/9/22,13:00:00,2.87446,15.67913,20.08657,0.090603,36.175,16.014,240.9,5,20.4
2020/9/22,14:00:00,2.09052,16.57911,19.78452,0.085111,36.15,18.255,245.1,5.1,19.8
2020/9/22,15:00:00,2.12318,17.93861,21.19411,0.101585,30.6,19.175,238.5,5.2,19.2
2020/9/22,16:00:00,3.42975,23.2852,28.54408,0.115312,29.65,17.406,231.8,4.3,18
2020/9/22,17:00:00,3.29909,23.93862,28.99716,0.131785,24.7,14.552,236,4,16.8
2020/9/22,18:00:00,1.63322,22.21384,24.71806,0.13453,22.375,14.104,237.9,3.9,16.2
2020/9/22,19:00:00,1.17592,22.26057,24.06361,0.145512,20.825,14.316,239.5,3.6,15.8
2020/9/22,20:00:00,1.01259,22.66202,24.21464,0.13453,18.8,13.632,240.7,3.2,15.5
2020/9/22,21:00:00,0.84927,18.02924,19.33144,0.120803,12,8.585,240.4,3.3,15.3
2020/9/22,22:00:00,0.88194,12.89459,14.24687,0.118057,10.6,8.231,243.4,3.5,15
2020/9/22,23:00:00,0.71861,11.43337,12.53523,0.10433,9.975,8.09,242.3,4,14.8
2020/9/22,24:00:00,0.39197,8.61162,9.21264,0.090603,8.8,6.651,245.7,3.3,14.1
2020/9/23,1:00:00,0.39208,5.7772,6.37838,0.093356,8.475,5.92,214.6,2.8,13.4
2020/9/23,2:00:00,0.39208,6.38147,6.98264,0.087865,7.6,5.873,227.4,2.9,14.1
2020/9/23,3:00:00,0.3594,5.74337,6.29445,0.085118,7.9,5.896,225.5,2.5,14
2020/9/23,4:00:00,0.42475,7.15385,7.80512,0.076881,7.2,5.755,222.7,2.5,13.8
2020/9/23,5:00:00,0.62079,14.10447,15.05633,0.087865,8.6,6.509,256,1.9,13.6
2020/9/23,6:00:00,3.72472,34.77475,40.4859,0.098848,9.35,6.038,311.2,2.3,13.2
2020/9/23,7:00:00,10.22664,52.55121,68.23184,0.148271,9.175,5.802,20.2,2.8,12.4
2020/9/23,8:00:00,9.63853,41.26692,56.04579,0.140033,7.125,4.41,22.8,2.6,11.8
2020/9/23,9:00:00,4.80293,20.73404,28.09843,0.093356,2.65,1.038,23.9,2.7,11.7
2020/9/23,10:00:00,3.69205,14.27976,19.94082,0.093356,2.575,0.943,16.3,2.9,11.7
2020/9/23,11:00:00,5.45639,18.67462,27.04096,0.087865,3.175,1.509,12.6,3.5,11.5
2020/9/23,12:00:00,6.79598,18.18163,28.60198,0.093356,2.6,1.038,3.9,4,11
2020/9/23,13:00:00,6.37123,19.48752,29.25661,0.087865,1.9,0.802,352.3,3.2,11.3
2020/9/23,14:00:00,6.73063,19.84285,30.16301,0.101593,2,0.708,9.2,2,12.1
2020/9/23,15:00:00,9.24645,22.5819,36.75959,0.093356,2.25,0.967,37.2,1.1,11.9
2020/9/23,16:00:00,No data,No data,No data,0.113491,1.65,0.778,63.8,0.5,11.7
2020/9/23,17:00:00,5.58708,18.62529,27.19202,0.109831,1.55,0.708,13.2,1.8,11.1
2020/9/23,18:00:00,3.72472,21.27945,26.9906,0.09061,2,0.967,6.3,2.8,10.6
2020/9/23,19:00:00,3.16928,21.52684,26.38634,0.093356,3.25,1.816,359.4,3.7,10.1
2020/9/23,20:00:00,2.64651,20.26383,24.32176,0.098848,3.55,2.288,7.1,3.6,9.8
2020/9/23,21:00:00,1.60098,15.37109,17.82588,0.085118,2.5,1.627,27,2.8,9.6
2020/9/23,22:00:00,1.76434,13.00566,15.71095,0.07139,2.45,1.226,332.4,2.1,9.4
2020/9/23,23:00:00,1.17623,8.7208,10.52432,0.05766,1.875,0.92,314.7,2.3,9.4
2020/9/23,24:00:00,1.14356,9.87872,11.63214,0.049424,1.8,0.896,286.4,2.1,9.3
2020/9/24,1:00:00,1.78988,10.30838,13.05281,0.098491,1.575,0.849,246.7,1.9,7.8
2020/9/24,2:00:00,1.1787,18.34088,20.14819,0.098491,2.65,1.321,228.2,1.8,7.2
2020/9/24,3:00:00,0.85128,16.31602,17.6213,0.090284,2.825,1.509,242.9,1.3,6.1
2020/9/24,4:00:00,0.7858,12.29977,13.50464,0.095755,4.4,2.594,214.6,1.6,5.2
2020/9/24,5:00:00,0.91677,16.16541,17.57109,0.090284,5.7,4.175,127.9,1.7,4.8
2020/9/24,6:00:00,11.7215,38.20458,56.1773,0.131322,8.6,5.613,116.5,1.7,5.3
2020/9/24,7:00:00,13.12939,42.67266,62.80411,0.136794,9.875,5.967,132.8,1.6,6.4
2020/9/24,8:00:00,15.35582,41.46778,65.01305,0.15868,11.85,7.618,115.5,1.9,6.6
2020/9/24,9:00:00,22.62446,42.92367,77.61403,0.186039,10.25,6.368,102.9,2.8,7.1
2020/9/24,10:00:00,9.2004,32.28061,46.38769,0.139529,10.775,7.453,90,2.7,8
2020/9/24,11:00:00,9.23314,23.44486,37.60214,0.123114,12.25,9.08,90.5,2.2,10.2
2020/9/24,12:00:00,12.17989,25.95502,44.63058,0.123114,10.55,8.609,138,2.6,12.7
2020/9/24,13:00:00,13.42407,25.05136,45.63464,0.142265,11.625,8.585,180.8,3.1,13.1
2020/9/24,14:00:00,10.5428,16.76784,32.93325,0.123114,10.325,7.406,195,3.4,13.6
2020/9/24,15:00:00,6.31913,14.65931,24.34852,0.101227,6.475,4.717,205.2,3.2,13.3
2020/9/24,16:00:00,8.77476,23.94689,37.40133,0.150473,6.775,4.269,201.5,2,12.8
2020/9/24,17:00:00,7.10493,25.25217,36.14625,0.169624,7.675,4.528,59.9,0.1,11.9
2020/9/24,18:00:00,3.24142,17.92252,22.89263,0.117642,4.6,2.217,33.3,1.4,9.7
2020/9/24,19:00:00,2.3574,14.65931,18.27394,0.071133,1.825,1.132,15.5,2.3,8.5
2020/9/24,20:00:00,1.73531,12.09895,14.75972,0.068397,2.3,1.274,8.3,2.8,7.8
2020/9/24,21:00:00,1.11322,9.73941,11.44631,0.060189,1.7,0.896,4.6,3.4,7.5
2020/9/24,22:00:00,1.60434,14.20748,16.66744,0.09302,2.125,1.368,0.8,4.1,7.4
2020/9/24,23:00:00,1.14596,9.13697,10.89408,0.098491,4.125,2.241,5.3,4.6,7.6
